"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XM_011664014.2",0.75757011925675,-0.619538078636733,4.34939632531661,0.238246447823073,0.971190896247984,NA
"XM_011664035.2",36.8927350769682,2.05914421549667,4.23198250492619,0.390609605767949,0.942175426132726,1
"XM_011664048.2",7.56718226860573,-1.98114790384601,1.00185207803808,5.62077479540849,0.131590774134258,NA
"XM_011664051.2",1.71622669917677,-0.433431998057223,2.29589162140253,1.22975702663409,0.745876549414835,NA
"XM_011664072.2",0.675121788520018,0.248103169753462,3.42778301945509,0.290060245586503,0.961886910294464,NA
"XM_011664081.2",74.1647692208517,1.26644213331434,1.42131861759437,1.57008127576577,0.666192553310225,1
"XM_011664083.2",0.406133559662396,3.33516637370177,4.369896011395,0.863223193426522,0.83429258097047,NA
"XM_011664084.2",2.9536971863418,-2.74566696141001,3.10223341190419,1.00810543803401,0.799290688881903,NA
"XM_011664099.2",11.1014113385839,4.6908026019256,4.2671127418974,1.73912449764797,0.628270839391936,NA
"XM_011664110.2",6.28123697790169,-1.86543683439591,1.09711594634617,8.46494025457795,0.0373193057157491,NA
"XM_011664138.2",4.84365794671894,3.05878894665152,2.40092535217804,1.28603551233945,0.732451723340085,NA
"XM_011664139.2",11.1676238267535,-0.426311252548291,0.718816365673072,3.05103364099098,0.383823525926259,NA
"XM_011664149.2",1.14457715014758,-0.82978069552249,1.8456625558031,2.21510497568828,0.528979293471252,NA
"XM_011664158.2",1.07972868911466,-0.390551632921473,3.13507384865891,0.0670980718511274,0.995469370520445,NA
"XM_011664166.2",2.58457312407556,1.02065287344292,1.6816032717276,0.422020989311136,0.935656832398983,NA
"XM_011664176.2",13.1354016079595,0.448688609386015,0.598035170862867,1.11093448817942,0.77443513203149,NA
"XM_011664177.2",0.71412156034846,-0.783482891098179,4.39937765962392,0.234881213315163,0.971771031279112,NA
"XM_011664182.2",2.47352235580068,-0.348885859507284,1.39810002643801,1.24842951790479,0.741413860140703,NA
"XM_011664183.2",0.71038832321591,0.66297454531503,3.43939127868771,0.00810329052654879,0.999806466833775,NA
"XM_011664185.2",1.19591485672656,-0.311277375455738,4.34550400674195,0.0226372633148308,0.999100280305185,NA
"XM_011664222.2",0.979439173348501,0.481330041053427,2.49118715000998,-0.00313602573225324,1,NA
"XM_011664231.2",1.64678499187647,-1.05413758543593,1.88242336096486,0.91132408874946,0.822694221469524,NA
"XM_011664249.2",5.08305632162409,0.0544447824931752,1.2222443266964,0.242301004722066,0.970487775364101,NA
"XM_011664345.2",9.73326873006395,0.361931007268088,0.686065584384606,3.8203407353154,0.281529010778661,NA
"XM_011664352.2",185.844917430723,0.394936530264893,4.30984702742814,0.153844556034556,0.984671976529961,1
"XM_011664360.2",1.05918667581402,0.51499026542218,2.55278182846505,0.557556633053935,0.906076247920735,NA
"XM_011664401.2",6.31713954900383,0.753478625348014,1.23999335944791,0.421957615589633,0.935670131925654,NA
"XM_011664418.2",18.7046083928987,-0.685788671586142,0.703429366498226,1.66266592268221,0.645265658500385,NA
"XM_011664448.2",77.996983154147,-7.31390108707268,2.34811936349089,11.0859780481837,0.0112699295050569,0.251039681343645
"XM_011664462.2",8.53899736359739,-0.403760803145164,0.97702430735609,2.94724331376246,0.399830947219684,NA
"XM_011664463.2",0.798483598525658,0.141160044302559,4.41701825935514,0.183161210151697,0.980260756303418,NA
"XM_011664476.2",6.28745051131734,-0.359829019339223,1.07123651696002,1.3669061469633,0.713310114390915,NA
"XM_011664478.2",47.5698310761695,5.8617176748211,1.36864724608183,12.9924053847623,0.00465305804572307,0.149953593322252
"XM_011664486.2",1.3044335810544,-0.911101718889078,1.76260768341963,0.813926458850709,0.846133190301397,NA
"XM_011664489.2",0.800234583839542,-2.69171512724117,2.59651048240235,1.4511802473509,0.693582851416273,NA
"XM_011664494.2",0.935821537579561,1.76998684404429,4.28803499924708,-0.378430081970933,1,NA
"XM_011664497.2",1012.61709686512,0.312932488188708,0.481312075300152,3.53908782664044,0.315727833936079,0.968376719951435
"XM_011664528.2",2.23313643837033,-1.94185748816025,4.32617686874014,-0.0529787537436022,1,NA
"XM_011664544.2",61.0366620007743,0.133842608467717,0.279534912549383,1.9519682700825,0.582435475541736,1
"XM_011664547.2",4.02183977516203,-1.15511333299971,1.03328611860936,1.91561726221657,0.590104002011198,NA
"XM_011664577.2",2.08019101105151,0.0476978064289749,3.99556872251421,1.02521617632508,0.795150699725659,NA
"XM_011664587.2",28.291398499018,0.378183574485845,0.819168730563923,0.823154235575743,0.843921204778076,1
"XM_011664600.2",0.674935614736454,3.39893233874493,4.3676242194393,0.797860180550494,0.849978781277775,NA
"XM_011664601.2",3.5476801549336,0.719832536377997,1.0095766543145,2.01510614562903,0.569277295036225,NA
"XM_011664608.2",0.678568833016933,-17.149866318253,4.38026506131152,0.36466012849624,0.947442117837138,NA
"XM_011664622.2",13.1722404275925,-1.67094468662178,1.23063713203949,4.41445860766527,0.220048477266073,NA
"XM_011664623.2",4.43437043521646,0.563080867993984,1.18014160644807,0.566586024380641,0.904037282276512,NA
"XM_011664656.2",4.37511863494191,0.0587451941198013,1.53586394366282,0.370164023094709,0.946334543856507,NA
"XM_011664658.2",2.44957790019295,3.28303059868748,2.43453001931427,3.20996356941498,0.360371899525514,NA
"XM_011664700.2",0.665402998771382,0.144933353934071,4.41745092247475,0.181579830110699,0.980506692203714,NA
"XM_011664702.2",12.0669208444923,-2.26946765031043,1.50300225252899,2.18856516127882,0.534204188435078,NA
"XM_011664704.2",0.598626489057032,1.8301680352327,4.35140521534428,0.39035894740039,0.942226830670928,NA
"XM_011664718.2",1.29372518278382,1.0287355314999,1.51785306701018,2.21321553592187,0.529350015890484,NA
"XM_011664723.2",50.8595924334153,-2.76612565605672,2.53014679193918,1.72197917148783,0.632058428995238,1
"XM_011664739.2",3.88251895945386,-0.559911856818401,0.972040479050028,1.8048585864335,0.613878224060972,NA
"XM_011664757.2",52.2003981672238,-0.388553404910913,0.470509864161858,3.68949765395753,0.297003683869469,0.968198525760298
"XM_011664768.2",4.25456732096983,-0.389940285241471,0.875646884354092,1.07223045247743,0.783781634909294,NA
"XM_011664797.2",10.6450991727015,-0.287251869643193,0.623137525071566,6.92412671804864,0.0743558359850202,NA
"XM_011664858.2",2.70364604335848,-0.803966768614774,1.28665478562001,1.24372857836624,0.742536614567384,NA
"XM_011664886.2",1.32462734758835,-1.58395887167997,2.29332119395271,2.28648696643091,0.515114587369159,NA
"XM_011664952.2",0.410494400727346,-0.89436730767925,4.34793177775935,0.196782297519157,0.978107065982638,NA
"XM_011664991.2",1.95927720186632,0.0367563258833641,1.84779086079095,0.423373323012562,0.935372896044781,NA
"XM_011665014.2",10.9291961475675,-1.46494037075261,0.705296505816175,4.59940842522933,0.203592835832325,NA
"XM_011665022.2",3.54624056115138,0.456106091316295,1.86425205139418,0.472556626842589,0.92487788420001,NA
"XM_011665032.2",2.18727036771755,-1.06869972721469,1.30719452970989,0.985841451947735,0.804677853391942,NA
"XM_011665056.2",1.87272520849539,0.858920463506436,2.07781163240206,0.090283129744094,0.992977427059157,NA
"XM_011665074.2",4.79650505556172,-0.28947727303587,1.28881116052296,0.103048086059871,0.991469149601248,NA
"XM_011665082.2",1.43769425378692,0.0152173662892155,1.8589257707192,0.33204640707676,0.953892922970366,NA
"XM_011665101.2",4.99763011353631,-0.438418747442099,0.876260836882324,0.387301822188022,0.942852967846702,NA
"XM_011665123.2",8.83937397876826,-0.859713014299152,1.96982804353244,1.29495413994408,0.730331613189998,NA
"XM_011665125.2",48.0818137982544,-1.32259178359006,0.949479826816452,2.35606230912398,0.501866009408041,1
"XM_011665137.2",17.9407659026284,0.415979728442854,0.629814428897458,1.27367555484821,0.735393363929942,NA
"XM_011665180.2",345.75244481456,0.486432888863329,0.235983041355384,11.021986876329,0.0116075763865698,0.251039681343645
"XM_011665181.2",0.667515024982034,-0.912438550845606,4.40428664350714,0.343717778626555,0.951607134939763,NA
"XM_011665215.2",1.11806354629844,0.488002803579893,3.26071393885734,0.297303068194793,0.960534899891626,NA
"XM_011665221.2",4.81303432888709,0.315869734690629,0.928576575284072,0.84365146158811,0.839000173566038,NA
"XM_011665245.2",76.2704737227696,-0.456236002732312,0.379678132419219,9.95900578404894,0.0189178348311704,0.323883466864011
"XM_011665264.2",1.53657660813528,0.83494785809552,1.54547154010264,0.658390225677657,0.882944536297808,NA
"XM_011665274.2",23.3257476518195,1.07282656927262,0.546146097094209,3.70600262470616,0.295010543704085,0.966979004363388
"XM_011665289.2",3.04426053892931,1.22730425478646,4.41508379167164,0.113974521629672,0.990109246936693,NA
"XM_011665290.2",47.3875743668739,0.154559834348647,0.381361751236613,4.05400537820603,0.255691265741827,0.936054662090546
"XM_011665292.2",6.9374601713796,0.885105707228872,4.31185624767027,0.123280120818023,0.988904341083719,NA
"XM_011665310.2",25.2595464375954,-1.69941925361146,1.19350128699139,1.81734473398426,0.611167820709098,1
"XM_011665318.2",0.476801027722761,0.510310907697781,3.90557289645893,-0.0160636210510106,1,NA
"XM_011665371.2",131.038692617454,-0.161983560875918,0.249149611569036,2.49455107871651,0.476276630350159,1
"XM_011665373.2",26.2617467175132,0.73957058516227,0.585073449460601,1.72149824388612,0.632164868435006,1
"XM_011665408.2",290.608333022923,-0.528033785944588,0.319108212517945,3.87394421306638,0.275401541294111,0.947442945753326
"XM_011665468.2",1810.09439638867,-0.0999709878067016,0.21849735806662,1.35288637937828,0.716614609772424,1
"XM_011665482.2",1.44503856859519,0.0692978478163602,1.97828413955708,0.729803729970669,0.866172418872908,NA
"XM_011665484.2",36.3173411893286,0.930356024153859,0.858673412340182,1.09510129108165,0.778256781202369,1
"XM_011665493.2",3.59687264676188,-0.388108848499124,1.39035116321066,0.911692992423703,0.82260514318361,NA
"XM_011665505.2",36.1864183285062,-2.29672974432154,1.6147062483124,1.98243079686472,0.576061254931051,1
"XM_011665506.2",0.979520981487094,2.86956503742137,4.37736935195058,0.955212694632614,0.812087320692701,NA
"XM_011665536.2",0.596913831162609,1.21694416932576,4.41661969820311,0.110166889030149,0.990590051945329,NA
"XM_011665537.2",4.8525374469385,-0.86000006893365,1.37425805677489,4.28068285745082,0.232707122503131,NA
"XM_011665538.2",1.25351904544148,1.22359642999453,4.415627782011,0.112609284417172,0.990282474021832,NA
"XM_011665541.2",4.8881346340869,-0.690839350218694,1.10179850492409,2.38460571414211,0.496506697307728,NA
"XM_011665547.2",74.3434010390657,-0.017323060346724,0.335143246828097,4.49570299223349,0.212673891036175,0.892636308356794
"XM_011665550.2",23.4368777556017,-0.138477965256132,0.385908282577581,6.61990722392474,0.0850517317384582,0.666939294984574
"XM_011665552.2",0.76024621159987,-0.65414981918605,3.36285376817199,0.396067006411378,0.941053755689697,NA
"XM_011665560.2",3.73604972016741,-0.927378598356294,1.14953912810582,0.831957170216157,0.841809011214309,NA
"XM_011665587.2",2.15928303181621,-1.52541847785577,2.11391051635493,0.771518886756503,0.856266498047018,NA
"XM_011665623.2",0.887541692917478,0.533840800590903,4.10990754696155,0.377385982238415,0.944873365288412,NA
"XM_011665635.2",4.95469279451577,-1.22326894226322,1.27484820146234,3.96052912400098,0.265757935711968,NA
"XM_011665641.2",0.433898347160156,0.0748332202881365,4.34464420406605,0.0393151973440382,0.997950995359749,NA
"XM_011665679.2",2.26654232826501,0.661668887303523,1.376249663096,1.00626110354354,0.799736958074221,NA
"XM_011665716.2",10.3039712161645,-0.0418659381378943,1.2539543813699,1.80994685092124,0.612772785405099,NA
"XM_011665717.2",31.1144984462024,-0.257280065449386,0.354247634119705,9.70852149572326,0.0212134492544088,0.341728747047329
"XM_011665718.2",4.98674773644733,-0.542816134778785,1.37831528077337,1.74297023884208,0.627423159757738,NA
"XM_011665728.2",13.6346317380128,-2.22778933988891,1.43888166097807,4.41763419551803,0.219755847336704,NA
"XM_011665731.2",12.9531783760829,0.12158698851786,4.41484873296913,0.191309688765447,0.978979867303603,NA
"XM_011665733.2",383.349884992079,-1.54576536399281,1.12532349408618,5.29273431893446,0.151574545521431,0.819308983845639
"XM_011665777.2",26.2910334218348,-1.82641672500814,1.77524123755411,1.79538618024353,0.615939469062739,1
"XM_011665780.2",3.06330348148289,0.49005020899879,1.07270073084928,0.650415366509492,0.884800000741006,NA
"XM_011665786.2",14.4116461625234,-0.173850074155837,0.572365305291972,0.925647893141743,0.81923438299559,NA
"XM_011665831.2",29.4044458574457,-0.682065982764775,0.447408654523714,2.40458427416107,0.492781832026144,1
"XM_011665861.2",3.57900792230108,1.65724421533198,1.07718958422409,3.12844751691249,0.372241941815286,NA
"XM_011665865.2",5.31800300854773,3.69281829557934,4.32303921289459,0.696129373844343,0.874113979758632,NA
"XM_011665866.2",5.75904980904456,-4.64679670924775,2.2237533193308,2.35109922930586,0.502802389787774,NA
"XM_011665870.2",5.89026037061105,1.25762050523604,0.725072618963516,3.429391824322,0.330035886426571,NA
"XM_011665871.2",3.26484612506317,0.0782968026927041,4.41548357832211,0.872020616968502,0.832174082298643,NA
"XM_011665872.2",15.8789977171426,0.448507041521006,0.963106998337035,1.21440478979493,0.749551561884992,NA
"XM_011665886.2",4.19647047030617,-0.374753902667377,1.25401925829084,1.33082458134444,0.721826812800726,NA
"XM_011665890.2",2.50339949846598,-0.431619285461547,2.0335891438462,0.199355229493946,0.977693318614899,NA
"XM_011665896.2",4.84511771452927,1.66608401482087,4.31251027350491,-0.258175795921247,1,NA
"XM_011665897.2",11.4690624481241,-1.35051830255261,1.86512343723365,1.00009959001422,0.801227859033326,NA
"XM_011665905.2",1.09418670736426,1.64964000522586,3.03407150587449,0.263488197316995,0.966742428050901,NA
"XM_011665915.2",224.365271883475,0.273057234550147,0.238931894938059,2.71629435108565,0.437465338525064,0.998143285873081
"XM_011665916.2",50.8427976760459,0.251794199297315,0.319163693825589,2.47216041136203,0.480343336549834,1
"XM_011665941.2",1.62453423864958,20.2322879817192,4.37081844973432,0.451972940547595,0.929308700607385,NA
"XM_011665942.2",4.02144200916931,-0.676587332741753,0.993743286949156,1.97764123454525,0.577060295337925,NA
"XM_011665947.2",17.9549876174165,-0.707083543294504,4.32756521794042,0.131298641728712,0.987833468879984,NA
"XM_011665948.2",25.4424778594197,-0.196092093663661,0.727854799564298,1.16007562030435,0.762594873715912,1
"XM_011665956.2",0.841386085949519,-0.0162321653437688,3.04118193996678,0.520494655816229,0.914366298769835,NA
"XM_011666011.2",1.65084215504472,-1.90945523728089,1.87214036453157,2.86350720208784,0.413151918056709,NA
"XM_011666015.2",1.73645881955301,-0.91876455822014,2.67015790884404,1.28233340723384,0.73333239765648,NA
"XM_011666031.2",1.20693199998574,-0.782171442977519,4.0424956306712,0.175899972981725,0.981382763200008,NA
"XM_011666040.2",3.47839174952015,-1.19476010406859,1.37097848577539,1.23823557436222,0.743849197430364,NA
"XM_011666085.2",7.87271645912892,0.521389136122217,1.09014285620265,0.933125857050541,0.817427303250385,NA
"XM_011666096.2",4.44084746918704,0.177177909802559,0.954389845280254,0.311372269429192,0.957875665503931,NA
"XM_011666098.2",17.0920152623163,-0.472129867260664,0.550921773142566,1.26399858340478,0.737699194954729,NA
"XM_011666099.2",1600.53232339618,0.760958833490399,0.422053108131332,4.84957469021515,0.183149272984714,0.874778772550877
"XM_011666113.2",2.78889549628667,1.29581974196705,1.36356446950405,0.795591956256978,0.850521086314062,NA
"XM_011666126.2",6.87136111252665,-0.79433451549316,1.00502835920355,24.7469485883654,1.74405749123175e-05,NA
"XM_011666200.2",40.2465927560338,0.00835728240354401,0.332959667865475,3.18630158751056,0.363783392263105,0.987494178648196
"XM_011666218.2",8.60742157280874,2.20832442889877,1.28363246887705,3.54137008876363,0.315436064146992,NA
"XM_011666241.2",0.561632887592364,-1.40217249431775,4.34659651328583,0.171105147775343,0.98211332277518,NA
"XM_011666264.2",0.560309225921146,-1.02784513658236,4.36935871692032,0.828369678012415,0.84267003463661,NA
"XM_011666322.2",0.749117115539876,2.28754200894786,2.71307283409181,0.774941122118051,0.855450912812611,NA
"XM_011666343.2",54.9400321833838,0.0154050645955729,0.282761136918819,0.525603969725339,0.913231380755919,1
"XM_011666357.2",2.12335127769806,-0.151341763776357,1.85890283345302,0.325071168476548,0.955246325190568,NA
"XM_011666362.2",2.27418602540652,0.856247714882802,1.35746590031282,0.576777155644173,0.901727516867553,NA
"XM_011666365.2",0.999668732479353,-2.6225691785307,4.19327698068225,0.762667327921321,0.858374060935444,NA
"XM_011666390.2",1.39819252218151,-0.454646813385451,1.9791778386186,0.886142692649116,0.828770543270059,NA
"XM_011666396.2",11.243753250084,0.039615484004727,1.06764773319087,0.790152885182053,0.851820854732603,NA
"XM_011666397.2",30.1574213834405,-0.0279256464459724,0.457437801099314,6.70174931156042,0.082036706707169,0.652719440294591
"XM_011666404.2",9.85807450281147,-0.597300356093606,0.720243551109078,2.04140619410512,0.563857322706481,NA
"XM_011666423.2",3.24155666470005,-1.39446874268855,1.16239363573554,2.96522909797088,0.397017292637239,NA
"XM_011666470.2",15.5657492488511,-1.42380332516102,1.31455566292225,1.19179234062986,0.754973513146928,NA
"XM_011666488.2",26.6346714765485,-0.545321678836986,0.553312242486902,2.76727297406748,0.428915742051744,0.998143285873081
"XM_011666494.2",6.46337375259148,-0.424737339698376,0.688536050169875,2.48717812865333,0.477612739848552,NA
"XM_011666507.2",16.0950514758595,-0.375651879214285,0.724826696624181,1.19652249054647,0.753838482380337,NA
"XM_011666516.2",579.047813686199,-0.0905963731447452,0.445200825768078,2.25812151787707,0.520591150464081,1
"XM_011666551.2",155.449013682409,0.54247658216138,0.343236661382624,4.78807377099469,0.187989626722749,0.874778772550877
"XM_011666554.2",0.677886909960667,-0.858591267479455,4.31126779641282,0.347399940303376,0.95088063434332,NA
"XM_011666559.2",5.63024365067388,0.208204854189143,1.04852135067175,3.58751492273364,0.309587845858977,NA
"XM_011666573.2",6.66485871798999,-0.893288272306788,1.05057848943434,2.44910308064139,0.484559554612109,NA
"XM_011666582.2",2.57534428680679,-0.713278811589512,1.24349821729415,1.52411744609898,0.676715326906383,NA
"XM_011666605.2",163.652416669961,-0.48693742488609,0.348473271852104,3.88818172707093,0.273794386003196,0.944595130807483
"XM_011666611.2",10.1410867425278,-0.224416932653938,1.05450828650805,2.7628693770537,0.429648808306057,NA
"XM_011666625.2",2.59426732215692,1.04692038016408,3.60365435883147,0.0608593329156477,0.996079024517944,NA
"XM_011666626.2",68.4242729312076,-0.0174250854943164,1.03964415905691,0.677066094725205,0.878584513934946,1
"XM_011666680.2",6.74407364348378,0.425769608403317,0.804081883172081,11.9381142292111,0.00759818969608949,NA
"XM_011666690.2",6.70553838031309,-5.24569507910632,2.67383942766256,4.38169092012217,0.223089080551118,NA
"XM_011666723.2",2.14963577645998,0.11937118455405,1.58212181258817,1.9920621960857,0.574055859053782,NA
"XM_011666740.2",810.451197959466,-0.113463067273417,0.33230175575247,4.13019244751948,0.24774453930512,0.930408062469001
"XM_011666747.2",4.04482311727302,-0.304675433222862,1.0103254988665,9.2264190984577,0.0264271787353207,NA
"XM_011666767.2",82.2505686357275,-0.423298268733987,0.488190263283346,2.28813076321414,0.514798550472454,1
"XM_011666774.2",0.831524869759263,0.983858217789452,4.31728010168931,0.276837439154008,0.964324195091217,NA
"XM_011666822.2",7.3777281237138,-0.330108328960582,1.01089721511019,3.38762965934328,0.335631262506562,NA
"XM_011666859.2",0.588657445137746,-1.97973785713981,3.69752704991855,0.689498877068779,0.875671096002978,NA
"XM_011666883.2",7.20344269088692,0.105394719402239,1.00516550797585,0.337704595141687,0.952788056409986,NA
"XM_011666888.2",2.34665967747464,1.14697013856128,1.5694285337011,3.82252133647935,0.281277367044294,NA
"XM_011666891.2",15.4589243725517,0.220532409728949,0.476205466990659,0.658738130901625,0.882863502784039,NA
"XM_011666897.2",0.422936373122323,0.351676836129159,4.35134755617024,0.525339116012614,0.913290276787653,NA
"XM_011666930.2",1.4725683990961,-2.77598836590755,3.45909765593897,1.41524055403758,0.701966181533352,NA
"XM_011667020.2",1.42259399630548,-0.220882840602431,3.12346121390658,0.682114654002341,0.877402481247052,NA
"XM_011667045.2",3.027274306321,0.450110519030892,1.65985141474251,0.742789978543243,0.863096090416818,NA
"XM_011667063.2",336.811419993434,-0.253108835881111,0.309154609734271,4.94847439794697,0.175609217208855,0.857444795540473
"XM_011667066.2",4.73514300751446,-0.0962001319542972,0.69631124752129,9.2030930353151,0.0267090407011289,NA
"XM_011667070.2",1.23157540153513,-0.62056344061465,1.82670487865004,0.539921919004755,0.910037166339574,NA
"XM_011667165.2",3.52350670365719,2.18087923415779,2.00849344703519,4.12513031578128,0.248265476434335,NA
"XM_011667189.2",5.33675267679353,-1.29985332839628,1.02174292132504,1.86476783007459,0.600943150002872,NA
"XM_011667199.2",2.14840914027888,-1.47531369927811,1.39708449242121,1.4928325537289,0.683925558532464,NA
"XM_011667243.2",1.0879330817251,-0.153753904223487,4.39891690122881,0.517909177659423,0.91493959042501,NA
"XM_011667246.2",3.1506678665375,0.822769961856973,1.79893991972203,0.833795162782451,0.8413677586639,NA
"XM_011667250.2",2.26982768195119,-0.0275338939751757,1.52995774348065,0.426043306546966,0.934811538591158,NA
"XM_011667272.2",38.718464139271,0.250208175661136,0.537823122344374,0.385276240248345,0.943267000192205,1
"XM_011667281.2",33.552909555449,7.68242393235217,4.25976706582229,2.25494073700222,0.521207979727772,1
"XM_011667284.2",4.54225387090435,-0.546579962890724,0.917572415265239,1.43056291659374,0.698386510533595,NA
"XM_011667288.2",192.2521856475,-2.38021118785883,2.67740083145852,0.905253783828783,0.824159768452895,1
"XM_011667290.2",93.3025192039253,1.06956151013634,4.22713548959202,-0.206880731051328,1,1
"XM_011667321.2",0.76969333572264,1.7514324203984,3.29633387113189,0.922423958922295,0.820013295551131,NA
"XM_011667337.2",2.08502389550577,-0.667139953891693,1.72598675080425,4.98811531841579,0.172669470479754,NA
"XM_011667380.2",1.88183384773675,0.704670318240975,1.23094402722499,0.520718281312078,0.91431668092432,NA
"XM_011667383.2",8.99600593640126,0.258371383674846,0.961716900091391,0.426060466493134,0.934807927476803,NA
"XM_011667396.2",3.31796148955504,2.15578976335744,1.97304930143205,4.31981344272245,0.228936704696373,NA
"XM_011667402.2",4.14804050993814,-0.281969663291953,1.37876663681003,2.08278463365414,0.555403392959935,NA
"XM_011667429.2",10.3555328539502,-0.146515062858277,0.550207323934856,2.53938660185956,0.46821507537748,NA
"XM_011667464.2",0.930019444131758,-0.0320505955624053,2.25810179166261,0.0175251206906353,0.999386198200023,NA
"XM_011667470.2",1.06420120687698,-0.306498119255957,3.97713885308679,0.0220471304686072,0.999135079400113,NA
"XM_011667492.2",0.628380580662549,-0.484604138179767,4.41066979751922,0.325148390883847,0.955231394780819,NA
"XM_011667549.2",260.254251898356,0.319797620763583,0.339268639663331,3.52636395731926,0.317358867188337,0.968376719951435
"XM_011667552.2",0.584957472677588,0.497786161599708,4.35947262724437,0.0904626662283192,0.992956846477714,NA
"XM_011667587.2",413.586030020664,-0.142964751426451,0.222201073880712,10.5063063077859,0.014718178791653,0.280391224667625
"XM_011667594.2",1.86808373271863,0.955616140119611,2.5046183727433,0.952295820537337,0.812792729380399,NA
"XM_011667610.2",2.48659428118307,0.791771955744883,1.18594378862139,0.536439403505234,0.910815924093063,NA
"XM_011667624.2",7522.94019821831,-0.215658676767765,0.369621220170326,8.55331495631845,0.035858900074497,0.46147275767012
"XM_011667633.2",0.596913831162609,1.21694416932576,4.4166196982031,0.11016688903015,0.990590051945329,NA
"XM_011667652.2",0.428644544344132,-0.155458729266281,4.34707266413989,0.125937584334046,0.988552707118369,NA
"XM_011667656.2",15.3936841979208,0.168668206270385,0.553378592195629,1.66082757790799,0.645677543256648,NA
"XM_011667679.2",27.153962859932,0.15543962349801,0.309614629447419,2.75388673285244,0.431147343773704,0.998143285873081
"XM_011667728.2",3.39316234018534,-3.17705030539889,1.69970752807794,2.8245807481273,0.419469457280655,NA
"XM_011667732.2",4.37295552087407,0.238171048546491,1.60422534738518,1.86674368547621,0.600519556882328,NA
"XM_011667772.2",204.7961990873,0.4828955182809,0.974254932415941,1.20519347988909,0.751758972046251,1
"XM_011667809.2",39.6482075282968,0.0610599425271855,0.655627207805496,1.695730765425,0.637883361058141,1
"XM_011667814.2",0.769541790960939,1.11876733083866,4.3471132439182,0.120102101186973,0.98932050784404,NA
"XM_011667871.2",3.20255182474643,-0.207573368655855,1.33896704955387,0.145687260242326,0.98584046481485,NA
"XM_011667902.2",46.3865228588204,-1.02808298311573,0.604016982408486,4.28552695311956,0.232237295719448,0.910664651415219
"XM_011667930.2",9.79962436167061,0.998647114823644,0.658275508845796,2.70298361210232,0.439720498841519,NA
"XM_011667978.2",1.28972025223826,-0.443569623407812,2.0500255678914,0.28552761255331,0.962726962171904,NA
"XM_011667999.2",2.39215305043876,0.53459907316588,1.86602326643846,0.866331844068341,0.833544152998035,NA
"XM_011668001.2",2.2810620215651,0.340236551793398,1.51377852413571,0.22844415183188,0.972871850305933,NA
"XM_011668003.2",1.84400405333523,0.708628305294245,1.83144274016026,0.268217691252417,0.965890674111696,NA
"XM_011668026.2",5.96172898977112,0.409301148377222,4.03354755096641,0.044125832925431,0.997567144289465,NA
"XM_011668035.2",0.692438274889895,0.13481331144948,2.5346079020358,0.0391769546189096,0.997961708782309,NA
"XM_011668054.2",14.8031822946578,0.0955924597744153,0.953416650585499,2.07230161082427,0.557536628287873,NA
"XM_011668070.2",0.838113748984953,-0.560674558651273,2.53937276780627,0.677207537705442,0.878551416732522,NA
"XM_011668075.2",2.95807570033108,-3.62270862300369,1.46337519579111,7.98160713030492,0.0463933642106863,NA
"XM_011668084.2",6.17711499136026,1.22051599582342,2.12110008706972,0.343276823920981,0.951693966220942,NA
"XM_011668090.2",0.426550312704108,-0.235330396277844,4.34372285261304,0.0995232679010201,0.991894572010138,NA
"XM_011668152.2",0.638901583831923,-1.45294252983774,4.376180132761,0.522775112448997,0.913860073910921,NA
"XM_011668172.2",23.4351628204096,-0.12303856066496,0.818258378798658,0.997879107897703,0.801765150507246,1
"XM_011668183.2",1.1167047737056,-1.60957192214613,2.33510744726109,1.08632862739916,0.78037539040192,NA
"XM_011668289.2",2.9440610196815,-21.3323686736996,4.38650424652388,0.745056004524539,0.862558566199995,NA
"XM_011668292.2",7.3420401233001,1.22885460165713,4.41485799278475,0.114547130911596,0.990036317045049,NA
"XM_011668297.2",0.691242158525188,0.620597019439178,4.3520107092183,0.271364837456581,0.965320830616799,NA
"XM_011668304.2",3.3679710723698,-0.839465688456935,1.10530320020607,3.09610541680874,0.377043656179881,NA
"XM_011668308.2",4.21792360989953,-0.230716221669374,1.36891513367902,1.86335348893714,0.601246482281296,NA
"XM_011668343.2",1.79064572746823,0.0396146597394264,1.35094328705251,0.0876382813259724,0.993278441763721,NA
"XM_011668361.2",17.8345035448482,-0.101921094415639,0.452711676553209,2.54369704001675,0.46744578318417,NA
"XM_011668386.2",1.65639555637404,-0.83487140996648,2.29336563316024,0.443083843477453,0.931205386572764,NA
"XM_011668406.2",15.5662955178402,0.991023861169985,0.547633717019801,7.8408568949262,0.0494178014857943,NA
"XM_011668446.2",0.798483598525658,0.141160044302558,4.41701825935514,0.183161210151694,0.980260756303418,NA
"XM_011668447.2",1.46383334082493,0.296289003220939,4.32352171949401,0.120572436076515,0.989259218306256,NA
"XM_011668448.2",1.89261065550954,-20.7049929204427,4.3866862123675,0.541857798240443,0.909603765345965,NA
"XM_011668449.2",6.29263235605812,-5.65966492728057,2.99002187205176,3.39248334024053,0.334976711683507,NA
"XM_011668450.2",13.0070108782191,-2.74370286989644,3.64904594843714,0.349318736149087,0.950501051059686,NA
"XM_011668455.2",1.29507027266578,-0.405970817536791,4.35772840074748,0.222526411824283,0.97387336465638,NA
